epoch,objective,train_loss,train_accuracy,valid_loss,valid_accuracy,st_worker_timestamp,st_worker_time,st_worker_iter,st_decision,st_status,trial_id,config_signal,config_background,config_channel,config_model,config_optimizer,config_scheduler,config_initLR,config_nNodes,config_weight_decay,config_max_epochs,st_tuner_time
47,0.0005668279856443,0.0005479321167582,0.7366428571428572,0.0005624674005167,0.732452380952381,1722254130.8433146,1249.6948582709883,46,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3060.0329615980154
29,0.0005906259391989,0.000574477287985,0.7082916666666667,0.0005868993273803,0.7052857142857143,1722254133.2601967,885.6486517679878,28,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3065.0942082069814
41,0.0006297699442576,0.0006132864182194,0.6579285714285714,0.0006259660536334,0.6589047619047619,1722254134.2649713,1126.3566078850415,40,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3065.0942420010106
64,0.0005364109699037,0.0005090433520575,0.7822797619047619,0.0005300953657854,0.7673333333333333,1722254142.4897296,1680.36783844803,63,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3075.1079971300205
3,0.0006607572963549,0.0006410116021122,0.593672619047619,0.0006562005976835,0.5921666666666666,1722254145.8613908,264.8076124659856,2,CONTINUE,InProgress,19,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.004936740377456,60,4.384557505384326e-05,81,3075.206018393976
42,0.0006277542811064,0.0006107167303562,0.6650535714285715,0.0006238225386256,0.663047619047619,1722254153.9942274,1146.085843192006,41,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3085.2866203250014
48,0.0005681162810573,0.0005497133559769,0.7347321428571428,0.0005638694521926,0.7307142857142858,1722254155.6512525,1274.5027959790314,47,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3085.28665581299
30,0.0005970873183437,0.0005807407391922,0.701297619047619,0.0005933150308472,0.6983333333333334,1722254156.6776168,909.06607247598,29,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3085.2866840159986
65,0.0005360052447233,0.0005068285827125,0.7838452380952381,0.0005292721688747,0.7711190476190476,1722254167.094027,1704.972135968041,64,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3095.290986609005
4,0.0006540695925198,0.0006369731961971,0.5864940476190477,0.0006501242702915,0.5853809523809523,1722254170.6710153,289.61723785300273,3,CONTINUE,InProgress,19,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.004936740377456,60,4.384557505384326e-05,81,3100.488488506002
49,0.0005682103202456,0.000550449040674,0.734875,0.0005641115634214,0.7300952380952381,1722254176.0728257,1294.924369661021,48,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3105.5634903030004
43,0.0006948072327034,0.0006768349494252,0.5772916666666666,0.0006906597827162,0.5775238095238096,1722254181.1381488,1173.229764809017,42,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3110.567211607005
31,0.0006328848128162,0.0006167876865892,0.6612440476190476,0.0006291700913792,0.6584285714285715,1722254183.137919,935.5263745059492,30,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3115.733641563973
66,0.0005380993208714,0.0005093912141663,0.7803988095238096,0.0005314743731703,0.7675238095238095,1722254193.1353333,1731.0134423460113,65,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3125.739323186979
5,0.0007511097745881,0.000727982769055,0.545125,0.0007457727733112,0.5418809523809524,1722254196.252462,315.1986840509926,4,STOP,InProgress,19,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.004936740377456,60,4.384557505384326e-05,81,3125.8921158589656
50,0.000566837604131,0.0005486772400992,0.7362440476190476,0.0005626467508929,0.7318809523809524,1722254204.3417454,1323.1932889110176,49,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3135.391795738018
44,0.0006799341193267,0.0006627335250377,0.5930833333333333,0.0006759647514138,0.5906190476190476,1722254204.8737,1196.965315187001,43,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3135.391831515997
32,0.0005811355494672,0.0005653909717996,0.7191845238095238,0.0005775021853901,0.7154761904761905,1722254210.9438057,963.3322610129836,31,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3140.4019065779867
67,0.0005354606473907,0.000507467509203,0.7839940476190477,0.0005290006924243,0.7711428571428571,1722254217.8237388,1755.7018477730453,66,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3150.484750390984
51,0.0005674638458305,0.000548957015432,0.7356964285714286,0.0005631930388155,0.7312380952380952,1722254224.583895,1343.435439434019,50,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3155.487753163965
45,0.0006500463224237,0.0006343767355595,0.6264940476190476,0.0006464302639166,0.6254047619047619,1722254228.4731538,1220.5647694130312,44,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3160.618267430982
33,0.0005873132356575,0.000570534349907,0.713577380952381,0.0005834411850997,0.710452380952381,1722254235.5185854,987.9070414589952,32,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3165.62068259198
68,0.0005386907778502,0.0005090648547879,0.7818511904761904,0.0005318540263743,0.7681428571428571,1722254241.010157,1778.8882664850098,67,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3170.623105908977
52,0.0005667364044203,0.0005489336979531,0.7367083333333333,0.0005626280875433,0.7312857142857143,1722254248.8649008,1367.716445179016,51,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3180.9483785380144
46,0.0007143247457842,0.0006978266689748,0.5414285714285715,0.0007105174972897,0.5402619047619047,1722254252.1104083,1244.202023821999,45,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3180.948403103976
34,0.0005799556509724,0.0005638554142344,0.7203630952380953,0.0005762402117252,0.7187619047619047,1722254259.1458788,1011.5343342359992,33,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3191.502991400019
69,0.000533219817671,0.0005053890535519,0.7878452380952381,0.0005267973336435,0.7733333333333333,1722254259.733416,1797.6115253770258,68,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3191.514369904995
53,0.000566161542918,0.00054814148304,0.7375535714285715,0.0005620030675615,0.7321904761904762,1722254268.459339,1387.310883092985,52,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3196.787318100978
47,0.0006469942948293,0.000629513724574,0.6353869047619047,0.000642960317078,0.6325714285714286,1722254271.6224377,1263.7140528840246,46,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3201.789960921975
35,0.0005843271749715,0.0005669603606774,0.718375,0.0005803194485959,0.7137142857142857,1722254281.7893715,1034.1778269700008,34,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3211.8054415310035
70,0.0005355854742228,0.0005059669688344,0.7857261904761905,0.0005287504345178,0.7715,1722254282.77272,1820.6508291110515,69,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3212.248874298006
48,0.0006942607028498,0.0006763307569282,0.5703630952380953,0.0006901230230217,0.5692619047619047,1722254294.4638174,1286.555432668014,47,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3222.3245196909998
54,0.0005643538749288,0.0005470728026259,0.739077380952381,0.0005603659351666,0.733547619047619,1722254295.914402,1414.7659455520334,53,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3227.362089063972
71,0.0005347271160178,0.0005046991686381,0.7862380952380953,0.0005277975896994,0.7728333333333334,1722254305.4208038,1843.2989124850135,70,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3237.5776632149937
36,0.000586192391316,0.0005708264524028,0.7112142857142857,0.000582646405413,0.7100238095238095,1722254306.6217842,1059.010239650961,35,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3237.577698150999
49,0.0007111578493246,0.0006936018030558,0.5626071428571429,0.0007071064540318,0.5627619047619048,1722254313.7650664,1305.856682171987,48,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3242.5810288129724
55,0.0005640978891579,0.0005451430114252,0.7405773809523809,0.0005597236866042,0.7360238095238095,1722254315.7313097,1434.582852980995,54,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3247.8675868000137
37,0.0005934036049104,0.0005789080574398,0.7034880952380952,0.0005900584785711,0.701,1722254325.1285307,1077.5169866359793,36,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3252.870854487992
72,0.0005337626969353,0.0005045461958008,0.7869642857142857,0.0005270204274427,0.7723333333333333,1722254328.769836,1866.647944628028,71,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3257.8747340629925
50,0.0007632252234788,0.0007423844919318,0.5140416666666666,0.000758415823891,0.5120238095238095,1722254337.3863692,1329.477985089994,49,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3268.1101608320023
56,0.0005641289903294,0.0005454307375919,0.7401666666666666,0.0005598140089284,0.7340476190476191,1722254339.6819963,1458.533540365985,55,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3268.110201929987
38,0.0005820683275305,0.0005678191898124,0.7178214285714286,0.0005787800649801,0.7154285714285714,1722254350.8022597,1103.190715136996,37,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3283.1693810709985
51,0.0006969245916321,0.000681105403673,0.5654107142857143,0.0006932740097954,0.5662380952380952,1722254358.1921732,1350.28378887102,50,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3289.47214158898
57,0.0005628486774152,0.0005443897804334,0.7413928571428572,0.0005585889319578,0.7365238095238095,1722254358.5078323,1477.3593764770194,56,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3289.472188137006
73,0.0005354625492755,0.0005069134570658,0.784952380952381,0.0005288742972271,0.7705238095238095,1722254359.2733352,1897.151444271032,72,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3289.472220127005
39,0.0006065996571665,0.0005904702132656,0.6887261904761904,0.0006028774778048,0.6877857142857143,1722254376.6957507,1129.0842061019505,38,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3304.482268474996
58,0.0005639180990911,0.0005460444334007,0.7397857142857143,0.0005597934070087,0.7346904761904762,1722254381.540916,1500.3924595999997,57,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3309.6024764360045
52,0.0006606228351593,0.0006424556246825,0.6163154761904762,0.0006564304019723,0.6165714285714285,1722254381.813019,1373.9046349599955,51,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3309.602500159992
74,0.0005342249308668,0.0005046855009027,0.7866130952380952,0.0005274081393366,0.7728095238095238,1722254385.1757364,1923.0538452510373,73,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3314.620290428982
40,0.0005790342149989,0.000564207679459,0.7202619047619048,0.0005756127067974,0.719452380952381,1722254400.4197998,1152.80825502699,39,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3329.630516836012
59,0.0005634498053363,0.0005447595594894,0.7409285714285714,0.0005591366716793,0.7347619047619047,1722254401.5271554,1520.3786992449895,58,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3329.641598118993
53,0.0007179093001853,0.000700910673255,0.543172619047619,0.0007139865401245,0.5428333333333333,1722254403.6858478,1395.7774632090004,52,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3334.7102820000146
75,0.0005360381426733,0.0005057362184992,0.7860178571428571,0.0005290453909408,0.7721190476190476,1722254409.001908,1946.880016814044,74,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3339.71279534098
41,0.0005855685218459,0.0005689195635772,0.7148571428571429,0.0005817264545531,0.7148333333333333,1722254424.374962,1176.7634172510006,40,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3354.7292059320025
60,0.0005628888419341,0.0005442769921251,0.7418452380952381,0.0005585937996705,0.7360952380952381,1722254425.915346,1544.76688994898,59,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3354.7395424969727
54,0.0006572207461865,0.0006406095932636,0.6187976190476191,0.0006533874032043,0.6169285714285714,1722254428.6274247,1420.7190402800334,53,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3359.813241469965
1,0.0006405552043446,0.0006199215334795,0.6495714285714286,0.0006357935879911,0.6480476190476191,1722254432.531037,210.6519859979744,0,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3364.8156130139832
76,0.0005372371660456,0.0005080374007423,0.7822976190476191,0.0005304987586679,0.7690476190476191,1722254432.560769,1970.4388781270245,75,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3364.815645004972
42,0.0005930893883109,0.000577129739381,0.7040238095238095,0.000589406392404,0.7018571428571428,1722254448.3467207,1200.7351761430036,41,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3379.8276650659973
55,0.0006289233298883,0.0006124373067702,0.6612678571428572,0.0006251188630149,0.6593333333333333,1722254448.802513,1440.8941286330228,54,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3379.8476187110064
61,0.0005618554103942,0.000542767245145,0.7435178571428571,0.0005574504491828,0.737452380952381,1722254451.9674938,1570.819037461013,60,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3379.8476751379785
77,0.0005318885356897,0.000503129265138,0.7895119047619048,0.000525251780947,0.774952380952381,1722254452.9526224,1990.830731075024,76,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3384.982470732008
2,0.0006004112355411,0.0005798741547124,0.6987857142857142,0.000595671909196,0.6966190476190476,1722254453.9886773,232.10962562198984,1,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3384.9824973230134
43,0.0005823121169848,0.0005639222203975,0.7197142857142858,0.0005780682946954,0.7186666666666667,1722254468.8844278,1221.2728832429857,42,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3399.999387423973
62,0.0005618172295391,0.0005425274091817,0.7431130952380952,0.0005573657325335,0.7378333333333333,1722254472.990481,1591.8420245060115,61,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3405.0734034759807
56,0.0007183036617579,0.0007011379223494,0.5564880952380953,0.000714342337279,0.555,1722254475.6544626,1467.746078286029,55,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3405.07342701999
78,0.0005326963389735,0.0005023775758842,0.7892440476190477,0.0005256997013375,0.7744285714285715,1722254478.887563,2016.765671961999,77,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3410.0759801429813
3,0.0006019666134246,0.0005810645226211,0.6960119047619048,0.0005971430540084,0.6933571428571429,1722254483.7273057,261.84825992095284,2,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3415.0793432979845
44,0.0006014494515955,0.0005850846941272,0.6944880952380953,0.0005976729691028,0.6925476190476191,1722254494.1843858,1246.572841141955,43,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3425.201193012006
57,0.0006205945376838,0.0006046104317619,0.6719940476190476,0.0006169058978557,0.6688571428571428,1722254496.889768,1488.9813836159883,56,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3425.201237756992
63,0.0005612406836379,0.0005425580590963,0.7435952380952381,0.0005569293087437,0.7387142857142858,1722254498.582652,1617.4341958930015,62,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3430.206233677978
79,0.0005347742464748,0.0005052054490716,0.786375,0.0005279506778433,0.7722619047619048,1722254503.8905904,2041.768699656008,78,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3435.3048188830144
4,0.0005870189852302,0.0005684304162859,0.714047619047619,0.0005827293154739,0.7095,1722254509.5417774,287.66272584500257,3,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3440.308273100003
45,0.0005763691081532,0.0005611090386907,0.7234940476190476,0.0005728475536618,0.7207619047619047,1722254518.7378983,1271.1263535249743,44,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3450.337732045969
64,0.0005614238646413,0.0005423629777062,0.7433452380952381,0.0005570251984255,0.738547619047619,1722254519.4471145,1638.298658152984,63,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3450.3649359869887
58,0.0006362312563118,0.0006192890512091,0.648172619047619,0.0006323215166727,0.6481190476190476,1722254521.361801,1513.4534162140335,57,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3450.3649930349784
80,0.0005368480514734,0.0005062861362738,0.7847380952380952,0.000529795301812,0.7695714285714286,1722254529.005381,2066.8834901230293,79,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3460.4939332479844
5,0.0005789818368142,0.0005602972894197,0.7218511904761905,0.0005746700181847,0.7178809523809524,1722254535.0717964,313.1927445559995,4,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3465.5196843880112
59,0.0007082811267957,0.0006869753687864,0.5505178571428572,0.000703364413409,0.5471666666666667,1722254541.675505,1533.7671203280331,58,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3470.644065895991
46,0.0005966790789649,0.0005802931544326,0.7019702380952381,0.0005928977117651,0.6996666666666667,1722254544.2824287,1296.6708847499683,45,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3475.646843963012
65,0.0005599696376493,0.0005410387487638,0.7451964285714285,0.0005556009709835,0.7405714285714285,1722254544.429863,1663.2814066149876,64,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3475.6468756229733
81,0.000535011785158,0.0005053673989716,0.7862202380952381,0.0005281707729612,0.7695952380952381,1722254554.0330136,2091.911122272024,80,STOP,InProgress,13,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001303254256996,100,3.752318671240341e-05,81,3485.663726893021
6,0.0005758223828815,0.0005581388402552,0.7243988095238095,0.0005717415653523,0.7219047619047619,1722254558.2542512,336.3751992379548,5,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3487.62091042602
66,0.0005602678149583,0.0005417394932536,0.7442142857142857,0.0005559920484111,0.7399285714285714,1722254564.599187,1683.4507309990004,65,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3492.6236036129994
60,0.0006213514692371,0.0006042999834531,0.6727678571428571,0.0006174165109793,0.6714285714285714,1722254565.93284,1558.0244552019867,59,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3497.626367734978
47,0.0005897928411761,0.000573483982966,0.7100119047619048,0.0005860292585123,0.7061904761904761,1722254569.6595457,1322.0480014059576,46,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3497.642227177974
7,0.000577364514839,0.0005583448509375,0.7242321428571429,0.000572975361631,0.7197619047619047,1722254583.021253,361.1422016479773,6,CONTINUE,InProgress,20,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001234729606403,92,4.187992034570038e-05,81,3512.709216938005
1,0.0006193925607772,0.0006001167907601,0.6727142857142857,0.0006149443061578,0.6717380952380952,1722254586.6385026,3497.0033568250365,0,CONTINUE,InProgress,6,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ReduceLROnPlateau,0.0001002361031062,84,0.0003042757261309,81,3517.914279107994
67,0.0005612834755508,0.0005425118956537,0.7434404761904762,0.0005569515724976,0.738904761904762,1722254587.5382278,1706.3897713689948,66,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0001408223763445,108,0.0005687667437308,81,3517.9143204360157
61,0.0006357481010258,0.0006194474927726,0.6463928571428571,0.0006319864221981,0.6476666666666666,1722254589.1763575,1581.2679734179983,60,CONTINUE,InProgress,17,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0005080097617474,100,0.0085566316463854,81,3517.914350864012
48,0.0005703623263963,0.0005560966435642,0.7293452380952381,0.0005670702457427,0.7262142857142857,1722254592.133007,1344.5214624289656,47,CONTINUE,InProgress,18,MHc-130_MA-90,ttZ,Combined,ParticleNetV2,RMSprop,ExponentialLR,0.0001522954462918,100,0.0038175261954132,81,3522.9439912330126
