epoch,objective,train_loss,train_accuracy,valid_loss,valid_accuracy,st_worker_timestamp,st_worker_time,st_worker_iter,st_decision,st_status,trial_id,config_signal,config_background,config_channel,config_optimizer,config_scheduler,config_initLR,config_nNodes,config_weight_decay,config_max_epochs,st_tuner_time
48,0.0005339900240479,0.0005086944857168,0.7815892857142858,0.0005281525921253,0.7714285714285715,1721779516.7380702,2106.751631900668,47,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3232.3092392906547
27,0.0005490056883011,0.0005306186342523,0.7574702380952381,0.0005447625219821,0.751452380952381,1721779516.9888418,1258.1833760775626,26,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3232.342669203877
9,0.0005695201784372,0.0005537317026229,0.7316428571428572,0.0005658766840185,0.7296904761904762,1721779523.530134,506.6742205396295,8,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3237.52916591987
38,0.0005422194038473,0.0005231612058622,0.7665892857142858,0.0005378213581584,0.7591428571428571,1721779525.4213085,1728.6512435264883,37,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3242.606181483716
68,0.0005289492413046,0.0005040703142682,0.7871130952380953,0.0005232079504501,0.7745238095238095,1721779529.3869665,2853.9530636630952,67,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3247.6271724924445
56,0.0005403900958952,0.0005187894836777,0.7710238095238096,0.0005354053392296,0.7647142857142857,1721779532.9508553,2491.1107116639614,55,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3247.661410894245
68,0.0005334835134091,0.0005110017465693,0.7792559523809524,0.0005282954133692,0.7712380952380953,1721779533.5390203,2853.260854702443,67,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3247.661465305835
9,0.0005601746741859,0.0005432392993853,0.7421904761904762,0.0005562665107704,0.7377380952380952,1721779541.6380112,530.3467564322054,8,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3257.9603308178484
38,0.0005508013061824,0.0005331910146134,0.7548214285714285,0.0005467373927434,0.7507380952380952,1721779542.230862,1718.86930462718,37,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3257.9604109711945
11,0.0005706769475624,0.0005546859297014,0.7294285714285714,0.0005669867126714,0.7262142857142857,1721779542.29907,580.1617562323809,10,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3257.960469979793
57,0.0005287548907278,0.0005028048163013,0.7891071428571429,0.000522766412014,0.7751666666666667,1721779542.4938338,2500.037495277822,56,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3257.960515923798
77,0.0005437724107965,0.0005219051804216,0.7672380952380953,0.0005387261268638,0.7590714285714286,1721779542.5068514,3226.8365279510617,76,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.001,64,0.0003162277660168,81,3257.960561789572
49,0.0005275082297268,0.0005030032978171,0.7887916666666667,0.0005218532454399,0.7780476190476191,1721779560.4059205,2150.4194822497666,48,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3278.259271930903
28,0.0005528471462783,0.0005344926133042,0.7539166666666667,0.0005486114848227,0.7474761904761905,1721779563.473039,1304.6675737947226,27,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3278.292525790632
39,0.0005432451880403,0.0005225305493388,0.7671785714285714,0.0005384648868015,0.7582857142857143,1721779564.796087,1768.026022486389,38,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3278.2925761789083
69,0.0005301932432467,0.0005051709126148,0.7851666666666667,0.0005244188592547,0.7736904761904762,1721779568.543327,2893.1094268597662,68,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3283.482518956065
10,0.0005547676241468,0.0005394026229069,0.7463333333333333,0.0005512218546299,0.7441904761904762,1721779569.6227107,552.7667971663177,9,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3283.4825653918087
69,0.0005332921060245,0.0005112780220806,0.7797738095238095,0.0005282119328067,0.7700476190476191,1721779571.9088745,2891.6307114213705,68,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3288.500388611108
57,0.0005381535960095,0.000516189150867,0.7734404761904762,0.0005330848778997,0.7672142857142857,1721779572.3123906,2530.472247760743,56,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3288.500440619886
12,0.0005629105234784,0.0005446463784291,0.7428392857142857,0.0005586957207747,0.7379761904761905,1721779581.2628102,619.1254959218204,11,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3298.6182747446
39,0.000561349145323,0.0005438441808025,0.7424642857142857,0.0005573095381259,0.7408571428571429,1721779582.0739086,1758.7123487181962,38,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3298.650857012719
78,0.0005423318228906,0.0005198252729716,0.768875,0.0005371380036785,0.7611428571428571,1721779582.1050675,3266.434746429324,77,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.001,64,0.0003162277660168,81,3298.650907833129
10,0.0005658090775566,0.0005469092269028,0.7388690476190476,0.0005614475735596,0.7350476190476191,1721779586.421744,575.1304886862636,9,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3303.8416459672158
58,0.0005271786600883,0.0005027221013747,0.7892797619047619,0.0005215348388467,0.7759761904761905,1721779587.7613606,2545.305021572858,57,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3303.841691106558
50,0.0005307435102583,0.0005057634535644,0.7869583333333333,0.0005249788817905,0.7740476190476191,1721779604.6031191,2194.616682820022,49,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3318.986296776682
40,0.0005468565492048,0.0005249452700927,0.7631369047619048,0.0005418001001789,0.7530476190476191,1721779607.6869488,1810.916884623468,39,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3324.341616623104
29,0.0005408148296532,0.000521299774448,0.7675238095238095,0.0005363113553751,0.7628809523809523,1721779608.9578876,1350.152420759201,28,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3324.3416570052505
70,0.0005278434174401,0.0005027510601849,0.7903988095238095,0.0005220528734581,0.7761904761904762,1721779611.7383296,2936.3044297732413,69,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3329.422192979604
11,0.0005654625879511,0.0005496580739106,0.7360952380952381,0.0005618153924033,0.7340714285714286,1721779613.6823726,596.8264578171074,10,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3329.4222342148423
70,0.0005305590553297,0.0005085574690075,0.7824107142857143,0.0005254817661784,0.7737857142857143,1721779614.6968377,2934.4186737649143,69,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3329.4222630523145
58,0.0005390521069722,0.0005175727027512,0.772452380952381,0.0005340953213827,0.7654047619047619,1721779617.6708093,2575.8306666202843,57,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3334.4445038177078
13,0.0005565026171505,0.0005365811859567,0.7478571428571429,0.0005519053637981,0.7425238095238095,1721779626.503202,664.365888569504,12,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3344.7193317338824
79,0.0005415456298916,0.0005197762701483,0.7697738095238095,0.0005365219314893,0.7610476190476191,1721779628.5594995,3312.8891789130867,78,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.001,64,0.0003162277660168,81,3344.719377759844
40,0.0005437504975213,0.0005232787540271,0.7662083333333334,0.0005390262490227,0.7586666666666667,1721779629.0500371,1805.68847668916,39,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3344.719407759607
11,0.0005594640541999,0.0005412096115095,0.7450476190476191,0.0005552514905021,0.7395952380952381,1721779633.479828,622.1885744296014,10,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3349.740831937641
59,0.0005263849579862,0.0004998752510263,0.7915,0.0005202673333031,0.7772380952380953,1721779634.8988452,2592.4425041116774,58,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3349.781331986189
51,0.000537011422341,0.0005096095713476,0.7808452380952381,0.0005306879182656,0.7673809523809524,1721779645.0506792,2235.064240258187,50,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3360.3064163401723
30,0.0005479368329048,0.0005280160875547,0.7606428571428572,0.000543339737824,0.7544761904761905,1721779650.0984004,1391.2929346039891,29,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3365.329898737371
12,0.0005537553227373,0.0005383293422914,0.7458095238095238,0.0005501954810959,0.7438333333333333,1721779651.985371,635.129456743598,11,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3365.361495602876
41,0.000535555745945,0.0005143656695172,0.7755297619047619,0.0005306657283079,0.7680476190476191,1721779655.8086393,1859.038573756814,40,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3370.621524915099
71,0.000525614862552,0.000499953556451,0.7920416666666666,0.0005196930226825,0.7787857142857143,1721779658.3920245,2982.958124145865,70,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3375.636216517538
71,0.0005330396816666,0.0005105459780565,0.7798809523809523,0.0005278488269874,0.7705952380952381,1721779660.2878869,2980.0097218453884,70,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3375.636256873608
59,0.0005409115524873,0.0005161100487623,0.7727261904761905,0.0005351881285508,0.7635714285714286,1721779662.86955,2621.0294057279825,58,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3380.656246982515
14,0.0005654787077435,0.0005472391230009,0.7376845238095238,0.0005612695728029,0.7333333333333333,1721779668.949361,706.8120458759367,13,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3385.882170062512
12,0.0005552304080909,0.0005397281181954,0.7470238095238095,0.0005516529565765,0.7428571428571429,1721779670.18241,658.8911558650434,11,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3385.8822148516774
60,0.0005278275453263,0.0005012479860867,0.7918988095238095,0.0005216938008864,0.7765714285714286,1721779671.3201635,2628.863824553788,59,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3385.882242944092
80,0.0005434145001073,0.0005207191425419,0.7681428571428571,0.0005381771098999,0.7598571428571429,1721779672.248134,3356.5778102613986,79,CONTINUE,InProgress,0,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.001,64,0.0003162277660168,81,3385.8822676576674
41,0.0005423848612677,0.0005227877944707,0.7655119047619048,0.0005378624612376,0.7616904761904761,1721779675.1312368,1851.7696774229407,40,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3390.943673186004
52,0.0005363952833981,0.0005109954320249,0.779375,0.0005305337792351,0.7702619047619048,1721779687.0876048,2277.1011670045555,51,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3400.9893351234496
42,0.0005382073876403,0.0005181186894575,0.770125,0.0005335715342135,0.762095238095238,1721779692.509212,1895.7391497418284,41,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3406.3118219561875
31,0.0005430725251634,0.0005235773488169,0.7667678571428571,0.0005385736383142,0.7604285714285715,1721779694.5181575,1435.7126920446754,30,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3411.3261704705656
13,0.0005549735468767,0.0005384829931315,0.7478333333333333,0.000551168034474,0.7436666666666667,1721779695.1883862,678.3324740231037,12,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3411.3262153342366
72,0.0005282520648092,0.0005004271529614,0.7919583333333333,0.0005218309313058,0.7777380952380952,1721779696.3492565,3020.9153556860983,71,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3411.326246395707
72,0.0005335085796635,0.0005114752985537,0.7797261904761905,0.0005284239763305,0.7712619047619048,1721779697.5452695,3017.267105039209,71,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3411.326275512576
60,0.0005429319330978,0.0005183861074703,0.7712738095238095,0.0005372675117992,0.7614761904761905,1721779700.8351443,2658.9950009658933,59,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3416.347994364798
15,0.0005514969224021,0.0005307300885518,0.7573095238095238,0.000546704576129,0.7504761904761905,1721779704.8698487,742.732535071671,14,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3421.6078287884598
81,0.0005424289505928,0.0005192245874731,0.7691071428571429,0.0005370740975652,0.7603333333333333,1721779711.730129,3396.059807009995,80,STOP,InProgress,0,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.001,64,0.0003162277660168,81,3426.6258908621967
42,0.0005460656866253,0.0005270581342989,0.7605,0.0005416793283962,0.7553333333333333,1721779714.9520671,1891.590507082641,41,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3429.0733013637364
13,0.0005546646532913,0.0005373065801603,0.7494404761904762,0.0005506589441072,0.744,1721779715.8054452,704.5141896493733,12,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3434.365805167705
61,0.0005243444636641,0.0004971978502968,0.7943392857142857,0.0005180798605793,0.7822857142857143,1721779718.3255265,2675.869188480079,60,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3434.3658725470304
53,0.0005417348365343,0.0005164433480018,0.7726428571428572,0.0005358983391807,0.7607857142857143,1721779729.6877675,2319.701330963522,52,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3444.4372644014657
43,0.0005483241013472,0.0005268714261196,0.7630892857142857,0.000543373483987,0.7559523809523809,1721779734.573033,1937.802969485521,42,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3449.705970421433
32,0.0005410334889377,0.0005215225248109,0.7676666666666667,0.0005365309587546,0.7605952380952381,1721779737.3595278,1478.5540633536875,31,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3454.7306035347283
73,0.0005320213491717,0.0005064686962536,0.7858511904761905,0.0005261245831137,0.7723571428571429,1721779737.6761255,3062.242225199938,72,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3454.7306542284787
14,0.0005583204190645,0.0005417337254399,0.7449880952380953,0.0005544927205358,0.7425,1721779738.0788949,721.2229812629521,13,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3454.7306871004403
73,0.0005317084151364,0.0005085003255378,0.782327380952381,0.0005263527021521,0.7731666666666667,1721779739.2662745,3058.988111052662,72,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3454.730718474835
61,0.0005376500245893,0.0005155263647791,0.7747857142857143,0.0005325445646331,0.7658809523809523,1721779742.5259209,2700.6857779696584,60,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3459.7456365302205
16,0.0005462394975835,0.0005268359996733,0.7613690476190477,0.0005417617672965,0.7559761904761905,1721779744.5606935,782.4233794882894,15,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3459.7921183407307
43,0.0005536213715161,0.0005338990965059,0.754125,0.000549070077283,0.7498095238095238,1721779758.34999,1934.9884319230916,42,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3475.0421393811703
14,0.0005615561775153,0.0005408292217623,0.7448809523809524,0.00055677303388,0.7416190476190476,1721779758.3788805,747.0876240730286,13,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3475.145184908062
62,0.0005282077617588,0.0005011859763236,0.79075,0.0005219719651199,0.7770238095238096,1721779761.4738452,2719.017505533993,61,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3475.1452457755804
54,0.0005316489493917,0.0005075885018422,0.7838095238095238,0.0005260965384188,0.7735238095238095,1721779765.359887,2355.373448319733,53,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3480.395077176392
15,0.0005494868792061,0.0005317654742726,0.7553511904761905,0.0005453973242214,0.7533333333333333,1721779773.8419433,756.9860294386744,14,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3490.4305421598256
33,0.0005394599656618,0.0005203681719445,0.7686845238095238,0.0005350541671117,0.7621666666666667,1721779774.225181,1515.419716246426,32,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3490.466089915484
44,0.0005531448710887,0.0005308947722826,0.7580119047619047,0.0005480102329027,0.7491190476190476,1721779776.301675,1979.5316080451007,43,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3490.466135714203
74,0.0005275988126971,0.0005008810568778,0.7914107142857143,0.0005214331767388,0.7774047619047619,1721779779.5389824,3104.1050822250545,73,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3495.656779859215
74,0.0005333366969156,0.0005116991971929,0.7790714285714285,0.0005283434277489,0.7710952380952381,1721779780.4829602,3100.204796951264,73,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3495.6568281538785
17,0.0005456459279926,0.0005253615226773,0.7635416666666667,0.0005409649113814,0.7561428571428571,1721779783.8611033,821.7237870804965,16,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3500.707908809185
62,0.0005386112351147,0.0005149370407064,0.7756785714285714,0.0005331479594821,0.7676190476190476,1721779785.2906752,2743.450530909002,61,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3500.7079561054707
15,0.000554781550985,0.0005364877407749,0.751875,0.0005505599024749,0.747,1721779794.1716547,782.8804007172585,14,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3510.745058812201
63,0.0005272712032177,0.0005007827737856,0.7924285714285715,0.0005211584887334,0.7776190476190477,1721779796.9140863,2754.4577477760613,62,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3510.7800728417933
44,0.0005660559178463,0.000547421307436,0.7403095238095239,0.0005617556231362,0.7367380952380952,1721779800.52132,1977.1597594805064,43,CONTINUE,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3516.044424239546
55,0.0005324402791403,0.000507296084648,0.7838690476190476,0.000526637772719,0.7735238095238095,1721779804.660141,2394.673702847213,54,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3521.067647337913
45,0.0005438185429644,0.0005239416108954,0.7649523809523809,0.0005392315586407,0.7597857142857143,1721779811.4283366,2014.658272173256,44,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3526.084008604288
75,0.0005276920156287,0.0005015770163209,0.7905654761904762,0.0005216654773269,0.7778571428571428,1721779814.998769,3139.5648684836924,74,CONTINUE,InProgress,13,MHc-130_MA-90,ttZ,Combined,Adam,ExponentialLR,0.0010191781817916,107,0.0002704361017929,81,3531.323070447892
16,0.0005583681368047,0.0005424731107694,0.7396964285714286,0.0005547000538735,0.7363333333333333,1721779815.1597314,798.3038173355162,15,CONTINUE,InProgress,35,MHc-130_MA-90,ttZ,Combined,RMSprop,ReduceLROnPlateau,0.0004363307065612,101,2.295006664547759e-05,81,3531.323118634522
34,0.0005410049537462,0.000520094026767,0.7685892857142858,0.0005361793552126,0.7620714285714286,1721779816.9364865,1558.131020873785,33,CONTINUE,InProgress,31,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004324102600396,88,1.3545111569687852e-05,81,3531.3231508657336
75,0.0005342015083169,0.0005115636493123,0.7786130952380952,0.0005289773870082,0.7688095238095238,1721779817.0775137,3136.799351207912,74,CONTINUE,InProgress,16,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0001587444233143,78,2.281947061438959e-05,81,3531.3231823705137
18,0.0005470574298784,0.0005307067015341,0.7589940476190477,0.0005432841848759,0.7534047619047619,1721779818.287765,856.150451939553,17,CONTINUE,InProgress,33,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002633331167255,105,3.072560896072493e-05,81,3536.35019595176
63,0.0005384540631834,0.0005169530207557,0.7719404761904762,0.0005334922841617,0.7635714285714286,1721779821.4203355,2779.580192707479,62,CONTINUE,InProgress,23,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0005710475048401,90,2.1937612179312576e-05,81,3536.3502441458404
45,0.0005472597871507,0.0005283426003796,0.7584702380952381,0.0005428942825113,0.7542380952380953,1721779836.126645,2012.765084631741,44,STOP,InProgress,29,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0006417622540051,108,2.414825065091651e-05,81,3551.517517145723
16,0.0005591790616157,0.0005399873948522,0.7460952380952381,0.0005547502154395,0.7414047619047619,1721779836.7569602,825.4657047279179,15,CONTINUE,InProgress,34,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0002555176934973,128,7.799828550313187e-05,81,3551.572381194681
64,0.0005291777470104,0.0005032393923472,0.7881428571428571,0.0005231919728574,0.7748095238095238,1721779838.0454953,2795.5891572013497,63,CONTINUE,InProgress,25,MHc-130_MA-90,ttZ,Combined,RMSprop,ExponentialLR,0.0004097129801167,125,1.1957617904778352e-05,81,3551.5724461711943
56,0.0005259525355661,0.0005025049843603,0.7890654761904762,0.0005205415622109,0.7778571428571428,1721779846.6164167,2436.6299779601395,55,CONTINUE,InProgress,27,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.0002605127003777,125,1.1969573512856792e-05,81,3563.7578676976264
46,0.0005383924357947,0.000517407808985,0.7708988095238095,0.0005335498296079,0.7636904761904761,1721779852.5393903,2055.769325543195,45,CONTINUE,InProgress,28,MHc-130_MA-90,ttZ,Combined,RMSprop,CyclicLR,0.000416422036071,96,1.7182486182544455e-05,81,3568.98303937912
