epoch,objective,train_loss,train_accuracy,valid_loss,valid_accuracy,st_worker_timestamp,st_worker_time,st_worker_iter,st_decision,st_status,trial_id,config_signal,config_background,config_channel,config_model,config_optimizer,config_scheduler,config_initLR,config_nNodes,config_weight_decay,config_max_epochs,st_tuner_time
15,0.000650945660947,0.0006459043655851,0.6366591647911978,0.0006497822850942,0.629,1722126023.0893817,34.382342689001234,14,STOP,InProgress,5,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.0001752129278142,90,4.1373105303498606e-05,81,86.26788295499864
4,0.0006458921936954,0.0006419747330063,0.6332833208302076,0.0006449881643056,0.622,1722126023.4683206,14.107426378002856,3,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,86.26802517299075
37,0.0005997367372625,0.0005766527336458,0.720492623155789,0.0005944096595048,0.7025,1722126024.329805,70.71524862601655,36,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,91.6806361360068
5,0.0006395467247291,0.0006342040513211,0.644161040260065,0.0006383138000965,0.63475,1722126025.2812812,15.92038738701376,4,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,91.68386152299354
38,0.0006014125139471,0.00058071188597,0.7181795448862216,0.0005966354459524,0.6995,1722126025.6987698,72.08421362101217,37,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,91.68388557899743
6,0.000641149314679,0.0006343300162508,0.6425356339084771,0.0006395756304264,0.633,1722126026.704592,17.343697941018036,5,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,91.68390184899908
39,0.0005991087822339,0.0005822254921919,0.7176169042260565,0.0005952126383781,0.70375,1722126027.5597496,73.94519374801894,38,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,91.6839161659882
7,0.0006374367072418,0.0006286611360858,0.6516629157289322,0.0006354115754365,0.64675,1722126028.1225462,18.7616519050207,6,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,91.6839303529996
40,0.0006142576370866,0.0006011370406445,0.6849212303075769,0.0006112298071384,0.67875,1722126028.9446757,75.33011940700817,39,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,91.68394408898894
8,0.0006399028126907,0.0006286889150697,0.6515378844711178,0.0006373149901628,0.64025,1722126029.984022,20.623128538019955,7,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,96.7068315790093
41,0.0006262853722586,0.0006031399780465,0.6802325581395349,0.0006209441274404,0.65275,1722126030.328961,76.71440447701025,40,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,96.70685707699158
9,0.0006292932133912,0.0006235294355157,0.6614153538384596,0.0006279631108045,0.65025,1722126031.4139838,22.05308907202561,8,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,96.70687551199808
42,0.0006027086931348,0.0005823335638043,0.7076144036009002,0.0005980067402124,0.68775,1722126032.1780746,78.5635184480052,41,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,96.70689333599876
10,0.0006248918411667,0.0006158285198822,0.6710427606901725,0.0006228003054857,0.661,1722126033.2524378,23.891542985016716,9,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,96.70691104899744
43,0.000605986094098,0.0005896737737099,0.7016129032258065,0.00060222171247,0.68525,1722126033.6160595,80.00150358700193,42,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,96.70692889299244
1,0.0006582912991526,0.0006549572513889,0.6140910227556889,0.0006575219035148,0.61125,1722126034.2001345,9.444135161989834,0,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,101.70839019399136
1,0.000690653309226,0.0006914639933522,0.5108152038009502,0.000690653309226,0.51975,1722126034.2507474,9.585769060999157,0,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.000199026919446,48,0.0014303451161351,81,101.70841660400038
11,0.0006235755025367,0.000613646015849,0.6734808702175544,0.0006212840825319,0.65825,1722126034.6989064,25.338011575018754,10,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,101.70843701300328
44,0.0005945650562353,0.0005726917486364,0.7213053263315828,0.0005895173698663,0.699,1722126035.5223844,81.90782800302259,43,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,101.70845569801168
2,0.0006498052159635,0.0006447405435347,0.632033008252063,0.000648636445403,0.624,1722126035.6671796,10.911179885995807,1,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,101.70847258999127
2,0.0006850813478231,0.0006875061383692,0.5271317829457365,0.0006850813478231,0.53575,1722126035.6984737,11.033495034003865,1,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.000199026919446,48,0.0014303451161351,81,101.70848910100176
12,0.0006309354504772,0.0006186139862309,0.6660415103775944,0.0006280920356512,0.65175,1722126036.6152062,27.254311387019698,11,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,101.70850612298818
45,0.0006307764400498,0.0006169816439495,0.670042510627657,0.0006275930255651,0.66,1722126036.927422,83.31286589000956,44,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,101.70859084298718
3,0.000641924410144,0.0006359192461453,0.639472368092023,0.0006405386030673,0.624,1722126037.6041658,12.848166199983098,2,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,101.70860845598509
3,0.0006819083094596,0.0006849936028664,0.5456989247311828,0.0006819083094596,0.5525,1722126037.6432729,12.978294284024742,2,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.000199026919446,48,0.0014303451161351,81,101.70862305400078
13,0.0006255197470629,0.0006136079711239,0.6752313078269567,0.0006227708756923,0.66075,1722126038.0605028,28.699608106020605,12,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,101.7086371500045
46,0.0005882029218315,0.0005708166765373,0.7258064516129032,0.000584190711379,0.71325,1722126038.8633623,85.24880650101113,45,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,101.708651457011
4,0.0006365545569721,0.000629958028971,0.6517254313578394,0.0006350322812795,0.6325,1722126039.0801153,14.324115689989412,3,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,101.70866487300373
4,0.000680281817913,0.0006828655650181,0.5583270817704427,0.000680281817913,0.56475,1722126039.141289,14.47631074200035,3,CONTINUE,InProgress,9,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.000199026919446,48,0.0014303451161351,81,101.70867904898478
14,0.0006252009270764,0.000613989860423,0.6707926981745437,0.0006226137578487,0.66025,1722126039.940466,30.57957112902659,13,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,106.71628114100896
47,0.0005914080786273,0.0005765771658666,0.7218054513628407,0.0005879855602979,0.7065,1722126040.3159227,86.70136671801447,46,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,106.72137285099598
5,0.000636163059352,0.0006266967688062,0.6537259314828707,0.0006339785307645,0.6405,1722126041.011039,16.255039473006036,4,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,106.72149175498636
5,0.0006778966635465,0.0006803932801637,0.5680170042510627,0.0006778966635465,0.5725,1722126041.1298437,16.46486495100544,4,STOP,InProgress,9,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.000199026919446,48,0.0014303451161351,81,106.72155377198942
15,0.0006252952671596,0.0006085100450286,0.6790447611902976,0.0006214217543601,0.66025,1722126041.439448,32.07855333900079,14,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,106.72179297398544
48,0.0006036039024099,0.0005850450795541,0.7069267316829208,0.0005993210971355,0.687,1722126041.8100665,88.19551000601496,47,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,106.72182473298744
6,0.0006318994194112,0.0006224962175414,0.6602900725181295,0.0006297294497489,0.6445,1722126042.5159209,17.759921477991156,5,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,106.72184782699333
16,0.000627402146772,0.0006132143665832,0.6731057764441111,0.0006241280436515,0.65225,1722126043.4296386,34.068743797019124,15,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,106.72187209301046
49,0.0005944124330558,0.0005795548642745,0.7141160290072518,0.0005909837633371,0.696,1722126043.8060014,90.19144544602024,48,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,106.72189327300292
7,0.000630771319377,0.0006201888776236,0.6657914478619655,0.0006283292174339,0.65075,1722126044.0343957,19.27839571598452,6,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,106.7219145130075
17,0.0006310001414652,0.0006185665588791,0.6676044011002751,0.0006281308531761,0.65375,1722126044.9720616,35.61116691402276,16,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,112.06362003300455
50,0.0006038156633639,0.000581650185895,0.7104276069017255,0.0005987005531787,0.68525,1722126045.3857217,91.77116522399592,49,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,112.06364229499012
8,0.0006277266841026,0.000617544329533,0.6679794948737184,0.0006253769099712,0.656,1722126045.9719462,21.215946857002564,7,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,112.06365810500574
18,0.0006250130648105,0.0006123603202605,0.6754188547136785,0.0006220932006835,0.658,1722126046.4622211,37.1013263920031,17,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,112.0636722210038
51,0.0005914173810287,0.0005708653335423,0.7237434358589647,0.0005866746008396,0.71075,1722126047.3903155,93.77575901400996,50,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,112.06368638799177
9,0.000627714265229,0.0006181734573784,0.6674168542135533,0.0006255125403404,0.6535,1722126047.4201815,22.66418145800708,8,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,112.06370050500846
19,0.00061615836346,0.0006025948317893,0.6902350587646912,0.0006130283176898,0.673,1722126048.3921857,39.03129098401405,18,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,112.06372175499564
52,0.0006040186068346,0.0005824636350306,0.7087396849212303,0.0005990443825721,0.6895,1722126048.897525,95.28296857100212,51,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,112.06373619200896
10,0.0006214544606126,0.0006094715108749,0.6729807451862966,0.0006186891645193,0.661,1722126049.342682,24.586681802989915,9,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,112.06374982799753
1,0.0006931606233119,0.0006938177470893,0.4996874218554639,0.0006931606233119,0.5035,1722126049.629708,9.425591864011947,0,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0002148241687505,50,5.022153006719687e-05,81,117.06533812900308
20,0.0006213339348943,0.0006044883710439,0.6833583395848962,0.0006174464970827,0.66275,1722126049.8766148,40.51572025800124,19,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,117.06536002998472
53,0.0005997049757057,0.0005792965961116,0.7147411852963241,0.0005949953496456,0.698,1722126050.463721,96.84916487601004,52,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,117.0653762310103
11,0.0006182400216789,0.000606301584134,0.6838584646161541,0.0006154849976301,0.67075,1722126050.8765192,26.1205188150052,10,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,117.06539090900333
2,0.0006836928095917,0.0006836798451011,0.540510127531883,0.0006836898177862,0.5435,1722126051.142696,10.938580137997633,1,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0002148241687505,50,5.022153006719687e-05,81,117.06540476498776
21,0.0006161460413947,0.0006031054061602,0.6865466366591648,0.0006131366640329,0.668,1722126051.8133776,42.45248295000056,20,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,117.0654192219954
54,0.0006054787936654,0.0005931419174383,0.6966116529132284,0.0006026318222284,0.68575,1722126052.3503158,98.7357593550114,53,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,117.0654336590087
12,0.0006242319683271,0.0006120966043612,0.677231807951988,0.0006214314997196,0.66325,1722126052.7367,27.98069978298736,11,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,117.06544721499084
3,0.000673661828041,0.000673849576263,0.5813953488372093,0.000673661828041,0.58125,1722126053.114135,12.91001894499641,2,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0002148241687505,50,5.022153006719687e-05,81,117.06546131198412
22,0.0006233621504026,0.0006091844800055,0.6779819954988747,0.000620090380311,0.6645,1722126053.362049,44.00115468000877,21,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,117.06547481700544
55,0.0005936220493293,0.0005714196276742,0.7239309827456865,0.0005884984135627,0.711,1722126053.8578684,100.2433127220138,54,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,117.0654882119852
13,0.000630154974336,0.0006186869456548,0.653788447111778,0.0006275085061788,0.647,1722126054.2251968,29.469196674006525,12,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,117.06550148699898
4,0.0006687211616541,0.0006683287277135,0.5948362090522631,0.0006686305999755,0.5965,1722126054.6486115,14.444495614996413,3,CONTINUE,InProgress,11,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0002148241687505,50,5.022153006719687e-05,81,122.06722145699314
23,0.0006189139494726,0.0006016119587984,0.6910477619404851,0.000614921182394,0.6655,1722126055.3265462,45.965651306003565,22,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,122.07149375099108
56,0.0006011233763236,0.0005779496973292,0.7140535133783446,0.000595775604248,0.6905,1722126055.816991,102.20243501401274,55,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,122.07152116199724
14,0.0006148581838672,0.0005986113478523,0.6933608402100525,0.0006111089140176,0.6755,1722126056.208235,31.452234872995177,13,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,122.07154122999054
5,0.0006659604525139,0.0006647880605293,0.6010252563140785,0.0006656899005174,0.60525,1722126056.6450398,16.440923945017857,4,STOP,InProgress,11,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ExponentialLR,0.0002148241687505,50,5.022153006719687e-05,81,122.07161007000832
24,0.0006142346193311,0.0006005996896434,0.6897349337334333,0.0006110880970954,0.67075,1722126056.8187222,47.45782771101221,23,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,122.0717449549993
57,0.0005957634344797,0.0005743601570191,0.717741935483871,0.0005908242166042,0.69875,1722126057.375019,103.76046294200933,56,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,122.07176245798472
15,0.0006175182968791,0.0006046090969058,0.6870467616904226,0.0006145392507314,0.67425,1722126057.744642,32.98864212699118,14,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,122.07181265199324
25,0.0006108224870462,0.0005969382667875,0.7008627156789198,0.0006076184362173,0.6825,1722126058.3492525,48.98835747200064,24,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,122.07183139800328
58,0.0006002662254996,0.0005825776164309,0.7086146536634158,0.0005961842387914,0.69575,1722126059.337815,105.72325886800536,57,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,122.07184678700288
16,0.0006245086606415,0.0006095272663325,0.6796074018504626,0.000621051415801,0.6635,1722126059.68083,34.924829663999844,15,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,122.37970625600428
26,0.0006103094244027,0.0005955278545536,0.699549887471868,0.0006068982928991,0.68375,1722126060.354669,50.99377432701294,25,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,127.3813096259837
59,0.0005950811745111,0.0005728683417425,0.7216179044761191,0.0005899551361799,0.703,1722126060.8532798,107.23872361599932,58,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,127.38133136701072
17,0.0006171791610385,0.0006001379548623,0.690735183795949,0.0006132465749979,0.67575,1722126061.1660497,36.410049769998295,16,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,127.3813471669855
27,0.0006124414754267,0.0005949969350114,0.7007376844211053,0.0006084158122539,0.684,1722126061.875205,52.514310857019154,26,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,127.38136107299944
60,0.0005858922144555,0.0005661718925555,0.7298074518629657,0.0005813413709402,0.71425,1722126062.3061247,108.69156881101662,59,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,127.3813747589884
18,0.00061119519563,0.0005928107122088,0.6992998249562391,0.0006069526225328,0.68575,1722126062.6758163,37.91981609398499,17,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,127.38138852498378
28,0.0006181149013569,0.0006038245483469,0.6849837459364841,0.0006148171275854,0.6665,1722126063.858963,54.49806830301532,27,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,127.38140195098822
61,0.0005937047432596,0.0005664484564677,0.730995248812203,0.000587414830923,0.7,1722126064.226026,110.61146974001896,60,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,127.3814154159918
19,0.0006146182155875,0.000595198713651,0.6981120280070018,0.0006101367920637,0.676,1722126064.63562,39.87962022298598,18,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,127.38142856099876
29,0.0006132489653811,0.0005953926038789,0.6988622155538885,0.0006091282665729,0.68425,1722126065.3261695,55.9652749330271,28,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,132.3833130109997
62,0.00060000006547,0.0005750668797083,0.7193673418354589,0.0005942462533712,0.68925,1722126065.671061,112.05650518499895,61,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,132.38333423100994
20,0.0006080031934608,0.0005890237231289,0.7026756689172293,0.0006036233156919,0.6845,1722126066.0917454,41.33574552799109,19,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,132.383348939009
30,0.0006091989072614,0.000593887497169,0.7001125281320331,0.0006056655049324,0.68475,1722126067.1718264,57.81093172900728,29,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,132.38336232400616
63,0.0006015011513101,0.000582792537455,0.7105526381595398,0.000597183778882,0.68975,1722126067.5761492,113.9615932170127,62,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,132.38337597000643
21,0.0006177641369083,0.0005987936532565,0.6950487621905477,0.0006133863329887,0.67175,1722126067.9904408,43.23444082500646,20,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,132.38339177001035
31,0.0006125885804423,0.0005983148300221,0.6895473868467117,0.0006092946380376,0.679,1722126068.6695063,59.30861179201747,30,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,132.3834063670074
64,0.0005905195895892,0.0005662139094331,0.7280570142535634,0.0005849105864763,0.70425,1722126069.05528,115.440723851003,63,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,132.38342015299713
22,0.0006212875865092,0.0006045405195188,0.6811702925731433,0.0006174228787422,0.666,1722126069.488397,44.73239672798081,21,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,132.383434029005
32,0.0006099656011386,0.0005959279352678,0.6973618404601151,0.0006067261397838,0.683,1722126070.1877737,60.82687884900952,31,CONTINUE,InProgress,8,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001417701930656,37,0.0045201869587881,81,137.3851722739928
1,0.0006637007296085,0.0006644656380047,0.5998374593648412,0.0006637007296085,0.599,1722126070.243148,9.622934693994466,0,CONTINUE,InProgress,12,MHc-130_MA-90,ttZ,Combined,ParticleNet,Adam,ReduceLROnPlateau,0.0023599539200322,105,0.0004880648740999,81,137.39009049598826
65,0.000599029944998,0.000586711207489,0.7031757939484872,0.000596187159419,0.6965,1722126070.6470337,117.03247745102271,64,CONTINUE,InProgress,3,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ReduceLROnPlateau,0.0001882165304864,52,0.0033278758312367,81,137.39011782800662
23,0.0006197048538388,0.0006029742133411,0.6804826206551637,0.0006158439368009,0.6685,1722126071.5054052,46.74940522998804,22,CONTINUE,InProgress,10,MHc-130_MA-90,ttZ,Combined,ParticleNet,RMSprop,ExponentialLR,0.0002963157074801,52,0.0005253360412863,81,137.39013898698613
